,ObjectID,GlobalID,consent,genero,bairro,bairro_outro,is_fisher,arte,arte_outra,arte_princip,familia_pesc,switch,familia_groupos,familia_artes_count,prod,prod_outra,prod_count,prod_list,prod_ordered,CreationDate,Creator,EditDate,Editor,Apontamentos,ccp,x,y,gleaner,fisher
49,50,bda99fc2-73c5-462c-9b3f-be45970c0bc7,sim,homen,kuguana,,sim,giola,,giola,sim,,mulheres_adultos,1,"20_gitongwe,56_mavandzi,68_nhanguedwa,52_gihologo",,4,"20_gitongwe,56_mavandzi,68_nhanguedwa,52_gihologo","20_gitongwe,56_mavandzi,52_gihologo,68_nhanguedwa",9/22/2022 9:47:49 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.33210073,-23.98248488,no,yes
50,51,fbce43b7-2614-4a53-9db3-34cf418d4579,sim,homen,kuguana,,sim,gamboa,,gamboa,nao,,,0,"56_mavandzi,14_tsakanhani",,2,"56_mavandzi,14_tsakanhani","56_mavandzi,14_tsakanhani",9/22/2022 9:47:51 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.33209292,-23.98248805,no,yes
51,52,4f6570d0-915a-436d-856c-cf37ac8b232d,sim,homen,kuguana,,sim,gamboa,,gamboa,nao,,,0,"56_mavandzi,53_masaba,50_dzindrolo,52_gihologo",,4,"56_mavandzi,53_masaba,50_dzindrolo,52_gihologo","53_masaba,56_mavandzi,50_dzindrolo,52_gihologo",9/22/2022 9:47:53 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.33207738,-23.98249694,no,yes
52,53,682e8df0-9cc0-4da9-950a-3895657d81fe,sim,mulher,kuguana,,sim,gamboa,,gamboa,sim,,homens_adultos,1,"56_mavandzi,53_masaba,12_xereua,15_nhakomani,36_nani,19_mifiti,34_sikwalala,3_salani",,8,"56_mavandzi,53_masaba,12_xereua,15_nhakomani,36_nani,19_mifiti,34_sikwalala,3_salani","56_mavandzi,53_masaba,12_xereua,15_nhakomani,19_mifiti,3_salani,36_nani,34_sikwalala",9/22/2022 9:47:54 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.33210438,-23.98248765,no,yes
53,54,05af368b-bfd7-424c-8340-d517baa7e070,sim,homen,kuguana,,sim,gamboa,,gamboa,sim,,"meninos,mulheres_adultos",2,"53_masaba,56_mavandzi,50_dzindrolo,54_honho,55_gudua,52_gihologo,58_mitifa",,7,"53_masaba,56_mavandzi,50_dzindrolo,54_honho,55_gudua,52_gihologo,58_mitifa","53_masaba,56_mavandzi,54_honho,55_gudua,52_gihologo,58_mitifa,50_dzindrolo",9/22/2022 9:47:55 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.33209323,-23.98249633,no,yes
54,55,a598a1c6-08a8-49ad-9daf-4d60c286cf4d,sim,homen,kuguana,,sim,rede_emalhar,,rede_emalhar,sim,,mulheres_adultos,1,"53_masaba,56_mavandzi,1_mihili,5_dzipata,2_mavionho",,5,"53_masaba,56_mavandzi,1_mihili,5_dzipata,2_mavionho","53_masaba,56_mavandzi,1_mihili,2_mavionho,5_dzipata",9/22/2022 9:47:57 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.33211129,-23.98249372,no,yes
55,56,cd147684-b0cd-4931-b28e-7f1523d29dc1,sim,homen,kuguana,,sim,"tarrafa,gamboa",,"tarrafa,gamboa",sim,,mulheres_adultos,1,"53_masaba,56_mavandzi,52_gihologo,50_dzindrolo,1_mihili",,5,"53_masaba,56_mavandzi,52_gihologo,50_dzindrolo,1_mihili","53_masaba,56_mavandzi,1_mihili,52_gihologo,50_dzindrolo",9/22/2022 9:47:58 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.32902097,-23.98103263,no,yes
56,57,f86a91c9-c143-48ca-a54c-e6e95813bd2e,sim,mulher,kuguana,,sim,rec,,rec,sim,,mulheres_adultos,1,78_togoma,,1,78_togoma,78_togoma,9/22/2022 9:47:59 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,altura era abundante na epoca da calor,kuguana,35.3251761,-23.97719761,yes,no
57,58,d9c411d6-8d18-4324-87fe-08a48e0da2a7,sim,mulher,kuguana,,sim,"tarrafa,gamboa",,"gamboa,tarrafa",sim,,"mulheres_adultos,homens_adultos",2,"56_mavandzi,53_masaba,50_dzindrolo,3_salani,5_dzipata,15_nhakomani,28_nharongue,52_gihologo",,8,"56_mavandzi,53_masaba,50_dzindrolo,3_salani,5_dzipata,15_nhakomani,28_nharongue,52_gihologo","53_masaba,56_mavandzi,28_nharongue,15_nhakomani,3_salani,52_gihologo,50_dzindrolo,5_dzipata",9/22/2022 9:48:01 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.32371159,-23.97682313,no,yes
58,59,1c349d25-d77c-4000-b8d3-170aeabd9282,sim,homen,kuguana,,sim,gamboa,,gamboa,nao,,,0,"53_masaba,56_mavandzi,50_dzindrolo",,3,"53_masaba,56_mavandzi,50_dzindrolo","53_masaba,56_mavandzi,50_dzindrolo",9/22/2022 9:48:02 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.32457617,-23.97691802,no,yes
59,60,d9d9ae4d-1703-40de-937c-f1882b52d890,sim,homen,kuguana,,sim,"rede_arrasto,gamboa",,"rede_arrasto,gamboa",sim,,homens_adultos,1,"52_gihologo,56_mavandzi,50_dzindrolo,15_nhakomani,1_mihili",,5,"52_gihologo,56_mavandzi,50_dzindrolo,15_nhakomani,1_mihili","56_mavandzi,15_nhakomani,1_mihili,50_dzindrolo,52_gihologo",9/22/2022 9:48:03 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.33181154,-23.98226798,no,yes
60,61,685f41f6-c486-41bd-999e-a6bb8dadd3e9,sim,homen,kuguana,,sim,"gamboa,rede_emalhar,rede_arrasto",,"rede_emalhar,gamboa,rede_arrasto",sim,,"homens_adultos,mulheres_adultos",2,"56_mavandzi,53_masaba,52_gihologo,15_nhakomani,1_mihili,50_dzindrolo",,6,"56_mavandzi,53_masaba,52_gihologo,15_nhakomani,1_mihili,50_dzindrolo","56_mavandzi,53_masaba,1_mihili,15_nhakomani,50_dzindrolo,52_gihologo",9/22/2022 9:48:05 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.33179703,-23.98228027,no,yes
61,62,463a3ac8-5cb1-4ab2-afed-5a47ca02c95a,sim,mulher,kuguana,,sim,rede_arrasto,,rede_arrasto,nao,,,0,"56_mavandzi,54_honho,55_gudua,1_mihili,5_dzipata",,5,"56_mavandzi,54_honho,55_gudua,1_mihili,5_dzipata","56_mavandzi,54_honho,55_gudua,1_mihili,5_dzipata",9/22/2022 9:48:06 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.33180479,-23.98224273,no,yes
62,63,004c9751-42fc-4b2b-8e80-c235a695d29c,sim,mulher,kuguana,,sim,gamboa,,gamboa,nao,,,0,"52_gihologo,53_masaba,56_mavandzi",,3,"52_gihologo,53_masaba,56_mavandzi","56_mavandzi,53_masaba,52_gihologo",9/22/2022 9:48:07 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.33180142,-23.98226814,no,yes
63,64,d40659d6-b322-4d30-9833-22a11150dcea,sim,mulher,kuguana,,sim,gamboa,,gamboa,nao,,,0,"56_mavandzi,53_masaba,52_gihologo",,3,"56_mavandzi,53_masaba,52_gihologo","53_masaba,56_mavandzi,52_gihologo",9/22/2022 9:48:08 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.33180835,-23.9822612,no,yes
64,65,1f936f66-b26b-411b-b12e-1a3457f7680e,sim,homen,kuguana,,sim,rede_emalhar,,rede_emalhar,nao,,,0,"53_masaba,56_mavandzi,3_salani,13_magumba",,4,"53_masaba,56_mavandzi,3_salani,13_magumba","53_masaba,56_mavandzi,3_salani,13_magumba",9/22/2022 9:48:09 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.33180799,-23.98223106,no,yes
65,66,f6d52491-17f8-4474-91cd-6c1b81e7f4ea,sim,mulher,kuguana,,sim,"gamboa,rede_emalhar",,"rede_emalhar,gamboa",sim,,homens_adultos,1,"56_mavandzi,53_masaba,3_salani,1_mihili,54_honho,55_gudua",,6,"56_mavandzi,53_masaba,3_salani,1_mihili,54_honho,55_gudua","53_masaba,54_honho,55_gudua,56_mavandzi,1_mihili,3_salani",9/22/2022 5:25:24 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,0.0,0.0,no,yes
66,67,ac4b45fa-8a6a-4d0a-b387-b0bef0e27753,sim,mulher,kuguana,,sim,rec,,rec,sim,,homens_adultos,1,"56_mavandzi,52_gihologo,68_nhanguedwa,73_nhatogue,53_masaba",,5,"56_mavandzi,52_gihologo,68_nhanguedwa,73_nhatogue,53_masaba","53_masaba,56_mavandzi,68_nhanguedwa,73_nhatogue,52_gihologo",9/22/2022 5:25:26 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.33081965,-23.98201429,yes,no
67,68,766d331a-785f-4339-af99-56f1f483f3ca,sim,homen,kuguana,,sim,gamboa,,gamboa,nao,,,0,"56_mavandzi,53_masaba,5_dzipata,3_salani,19_mifiti,20_gitongwe,6_sigulula,26_kolokolo,4_dzipata",,9,"56_mavandzi,53_masaba,5_dzipata,3_salani,19_mifiti,20_gitongwe,6_sigulula,26_kolokolo,4_dzipata","53_masaba,56_mavandzi,19_mifiti,20_gitongwe,26_kolokolo,3_salani,6_sigulula,4_dzipata,5_dzipata",9/22/2022 5:25:27 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,0.0,0.0,no,yes
68,69,78c8aced-318e-466c-8734-9eacc66445a5,sim,mulher,kuguana,,sim,tarrafa,,tarrafa,sim,,"homens_adultos,mulheres_adultos",2,"56_mavandzi,11_sardinha_mboweni,7_carapo_tara,54_honho,55_gudua,5_dzipata",,6,"56_mavandzi,11_sardinha_mboweni,7_carapo_tara,54_honho,55_gudua,5_dzipata","56_mavandzi,55_gudua,54_honho,7_carapo_tara,11_sardinha_mboweni,5_dzipata",9/22/2022 5:25:28 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.32818029,-23.9784122,no,yes
69,70,ea9b1df5-a8fd-4708-b8a1-2fcb5c0469cd,sim,mulher,kuguana,,sim,rede_arrasto,,rede_arrasto,sim,,"homens_adultos,mulheres_adultos",2,"54_honho,55_gudua,56_mavandzi,1_mihili,15_nhakomani,3_salani,53_masaba",,7,"54_honho,55_gudua,56_mavandzi,1_mihili,15_nhakomani,3_salani,53_masaba","1_mihili,54_honho,55_gudua,53_masaba,15_nhakomani,3_salani,56_mavandzi",9/22/2022 5:25:30 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,kuguana,35.32831519,-23.97836621,no,yes
70,71,cb7d81ec-99ea-422e-8fd3-b448dcdce172,sim,mulher,marrambone,,sim,"gamboa,tarrafa",,"gamboa,tarrafa",sim,,homens_adultos,1,"2_mavionho,50_dzindrolo,56_mavandzi,3_salani,6_sigulula,28_nharongue,1_mihili",,7,"2_mavionho,50_dzindrolo,56_mavandzi,3_salani,6_sigulula,28_nharongue,1_mihili","2_mavionho,50_dzindrolo,56_mavandzi,3_salani,6_sigulula,28_nharongue,1_mihili",9/23/2022 2:48:22 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,marrambone,35.41508999,-23.85584109,no,yes
71,72,dbf2bd86-8227-4231-87ec-9c8c57ec302f,sim,mulher,marrambone,,sim,"tarrafa,rec",,"tarrafa,rec",sim,,"homens_adultos,meninos",2,"56_mavandzi,50_dzindrolo,3_salani,7_carapo_tara,21_mbabe,63_nhamunhe,71_nhasastani,78_togoma,60_matewo",,9,"56_mavandzi,50_dzindrolo,3_salani,7_carapo_tara,21_mbabe,63_nhamunhe,71_nhasastani,78_togoma,60_matewo","50_dzindrolo,78_togoma,3_salani,63_nhamunhe,56_mavandzi,60_matewo,7_carapo_tara,21_mbabe,71_nhasastani",9/23/2022 2:48:24 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,marrambone,35.41772911,-23.85599566,yes,no
72,73,895dda10-cb27-46ac-a7cd-41d3c19a4f17,sim,homen,marrambone,,sim,"gamboa,tarrafa,giola",,"gamboa,giola,tarrafa",nao,,,0,"3_salani,1_mihili,2_mavionho,6_sigulula,20_gitongwe,24_nhabugue,47_ngi",dzingi,7,"3_salani,1_mihili,2_mavionho,6_sigulula,20_gitongwe,24_nhabugue,47_ngi","3_salani,1_mihili,20_gitongwe,2_mavionho,6_sigulula,47_ngi,24_nhabugue",9/23/2022 2:48:25 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,marrambone,35.42100276,-23.85194922,no,yes
73,74,2a59c118-8456-4711-89fd-f9fbc4fab9c4,sim,mulher,marrambone,,sim,"tarrafa,rede_emalhar",,"tarrafa,rede_emalhar",sim,,homens_adultos,1,"56_mavandzi,2_mavionho,1_mihili,50_dzindrolo",,4,"56_mavandzi,2_mavionho,1_mihili,50_dzindrolo","56_mavandzi,50_dzindrolo,1_mihili,2_mavionho",9/23/2022 2:48:26 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,marrambone,35.41626136,-23.85423057,no,yes
74,75,f8794720-28a0-46ab-92d3-bb8487dae3bd,sim,homen,marrambone,,sim,"giola,tarrafa",,"giola,tarrafa",nao,,,0,"50_dzindrolo,24_nhabugue,21_mbabe,56_mavandzi",,4,"50_dzindrolo,24_nhabugue,21_mbabe,56_mavandzi","50_dzindrolo,24_nhabugue,21_mbabe,56_mavandzi",9/23/2022 2:48:27 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,marrambone,35.4154122,-23.85284593,no,yes
75,76,2bec06b9-f434-4e61-bc56-8816c0217000,sim,homen,marrambone,,sim,giola,,giola,sim,,mulheres_adultos,1,"20_gitongwe,24_nhabugue,21_mbabe,17_sololo,9_tsongua",,5,"20_gitongwe,24_nhabugue,21_mbabe,17_sololo,9_tsongua","24_nhabugue,21_mbabe,20_gitongwe,9_tsongua,17_sololo",9/23/2022 2:48:28 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,marrambone,0.0,0.0,no,yes
76,77,e9d71079-4945-423d-a511-9d9b7251b3bb,sim,homen,marrambone,,sim,giola,,giola,nao,,,0,"24_nhabugue,50_dzindrolo,outra,21_mbabe,9_tsongua,20_gitongwe,55_gudua,54_honho",dzingi,8,"24_nhabugue,50_dzindrolo,outra,21_mbabe,9_tsongua,20_gitongwe,55_gudua,54_honho","24_nhabugue,50_dzindrolo,outra,21_mbabe,9_tsongua,20_gitongwe,55_gudua,54_honho",9/23/2022 2:48:29 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,marrambone,35.41364495,-23.85287455,no,yes
77,78,2a2596f0-894b-4c83-b3d3-9ca15a4cc9ea,sim,mulher,marrambone,,sim,rec,,rec,nao,,,0,50_dzindrolo,,1,50_dzindrolo,50_dzindrolo,9/23/2022 2:48:36 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,marrambone,35.41403602,-23.85336637,yes,no
78,79,651ae8ba-a9b5-45b2-b478-466a641aea42,sim,homen,madava,,sim,rede_emalhar,,rede_emalhar,nao,,,0,"32_xereua,56_mavandzi,13_magumba,5_dzipata,1_mihili,2_mavionho,3_salani",,7,"32_xereua,56_mavandzi,13_magumba,5_dzipata,1_mihili,2_mavionho,3_salani","56_mavandzi,1_mihili,2_mavionho,3_salani,13_magumba,32_xereua,5_dzipata",9/24/2022 8:03:34 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.37292694,-23.97980704,no,yes
79,80,d6ca9da0-fbcb-4247-9d40-9a8d4f4232db,sim,homen,madava,,sim,gamboa,,gamboa,sim,,"homens_adultos,mulheres_adultos,meninos,meninas",4,"50_dzindrolo,56_mavandzi,53_masaba,3_salani,5_dzipata,28_nharongue,2_mavionho,13_magumba,1_mihili",,9,"50_dzindrolo,56_mavandzi,53_masaba,3_salani,5_dzipata,28_nharongue,2_mavionho,13_magumba,1_mihili","56_mavandzi,53_masaba,28_nharongue,3_salani,1_mihili,13_magumba,2_mavionho,50_dzindrolo,5_dzipata",9/24/2022 8:03:35 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.37042554,-23.979299,no,yes
80,81,f56370b1-5f31-4ed6-937a-4c98cac27a47,sim,homen,madava,,sim,rede_emalhar,,rede_emalhar,nao,,,0,"1_mihili,2_mavionho,3_salani,5_dzipata,50_dzindrolo,28_nharongue,13_magumba,6_sigulula,56_mavandzi",,9,"1_mihili,2_mavionho,3_salani,5_dzipata,50_dzindrolo,28_nharongue,13_magumba,6_sigulula,56_mavandzi","56_mavandzi,28_nharongue,1_mihili,2_mavionho,3_salani,13_magumba,6_sigulula,5_dzipata,50_dzindrolo",9/24/2022 8:03:36 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.37044214,-23.97931712,no,yes
81,82,dfc1d51c-4e5e-41f3-b61d-37da4f982376,sim,homen,madava,,sim,rede_cerco,,rede_cerco,nao,,,0,"56_mavandzi,28_nharongue,7_carapo_tara,1_mihili,13_magumba,5_dzipata",,6,"56_mavandzi,28_nharongue,7_carapo_tara,1_mihili,13_magumba,5_dzipata","56_mavandzi,28_nharongue,7_carapo_tara,1_mihili,13_magumba,5_dzipata",9/24/2022 8:03:38 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.37083656,-23.97884907,no,yes
82,83,9c7276e7-b666-405a-8b98-bc8f9bd2d448,sim,mulher,madava,,sim,"rec,tarrafa",,"tarrafa,rec",nao,,,0,"56_mavandzi,68_nhanguedwa",,2,"56_mavandzi,68_nhanguedwa","56_mavandzi,68_nhanguedwa",9/24/2022 8:03:40 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.37043954,-23.97824395,yes,no
83,84,d9ecce56-fe67-4842-95b0-63ab23225fb9,sim,homen,madava,,sim,rede_emalhar,,rede_emalhar,nao,,,0,"4_dzipata,50_dzindrolo,2_mavionho,7_carapo_tara,18_mifiti,10_tsava,28_nharongue,13_magumba",,8,"4_dzipata,50_dzindrolo,2_mavionho,7_carapo_tara,18_mifiti,10_tsava,28_nharongue,13_magumba","7_carapo_tara,18_mifiti,10_tsava,28_nharongue,2_mavionho,50_dzindrolo,13_magumba,4_dzipata",9/24/2022 8:03:42 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.36411194,-23.97696683,no,yes
84,85,d77598d2-2c80-4860-a9ae-eb3bffa3fe91,sim,mulher,madava,,sim,"rec,tarrafa",,"tarrafa,rec",sim,,homens_adultos,1,"68_nhanguedwa,50_dzindrolo,1_mihili,5_dzipata,56_mavandzi",,5,"68_nhanguedwa,50_dzindrolo,1_mihili,5_dzipata,56_mavandzi","1_mihili,56_mavandzi,5_dzipata,50_dzindrolo,68_nhanguedwa",9/24/2022 8:03:43 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.36415616,-23.97727949,yes,no
85,86,6e66c89a-f286-4a31-94c5-664d475da75c,sim,mulher,madava,,sim,"rec,tarrafa",,"tarrafa,rec",sim,,homens_adultos,1,"56_mavandzi,1_mihili,5_dzipata,13_magumba,2_mavionho,18_mifiti,50_dzindrolo,68_nhanguedwa,55_gudua",,9,"56_mavandzi,1_mihili,5_dzipata,13_magumba,2_mavionho,18_mifiti,50_dzindrolo,68_nhanguedwa,55_gudua","1_mihili,50_dzindrolo,56_mavandzi,2_mavionho,18_mifiti,55_gudua,13_magumba,5_dzipata,68_nhanguedwa",9/26/2022 9:05:00 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.36430019,-23.97771978,yes,no
86,87,8a0d796b-e7d0-4374-a7e9-097c5720d07b,sim,mulher,madava,,sim,rec,,rec,sim,,homens_adultos,1,"2_mavionho,5_dzipata,28_nharongue,1_mihili,68_nhanguedwa,73_nhatogue,70_nhakumbe,50_dzindrolo",,8,"2_mavionho,5_dzipata,28_nharongue,1_mihili,68_nhanguedwa,73_nhatogue,70_nhakumbe,50_dzindrolo","28_nharongue,2_mavionho,1_mihili,50_dzindrolo,5_dzipata,68_nhanguedwa,73_nhatogue,70_nhakumbe",9/26/2022 9:05:02 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.36399803,-23.97933091,yes,no
87,88,9434ed09-1ac6-4d96-8922-7225ec260b92,sim,mulher,madava,,sim,tarrafa,,tarrafa,sim,,homens_adultos,1,"56_mavandzi,58_mitifa,28_nharongue,22_gidzuani",,4,"56_mavandzi,58_mitifa,28_nharongue,22_gidzuani","58_mitifa,28_nharongue,22_gidzuani,56_mavandzi",9/26/2022 9:05:03 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.36552939,-23.98028605,no,yes
88,89,87d0fa6a-bb49-4a21-a17e-186b0f594c4c,sim,mulher,madava,,sim,tarrafa,,tarrafa,nao,,,0,"56_mavandzi,13_magumba,2_mavionho,5_dzipata",,4,"56_mavandzi,13_magumba,2_mavionho,5_dzipata","2_mavionho,56_mavandzi,13_magumba,5_dzipata",9/26/2022 9:05:04 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,bem bem ela gueva ,madava,35.36399576,-23.98106303,no,yes
89,90,e8508e77-0e0c-449f-b4d6-32fbd9dec920,sim,homen,madava,,sim,rede_emalhar,,rede_emalhar,nao,,,0,"56_mavandzi,7_carapo_tara,13_magumba,2_mavionho,5_dzipata",,5,"56_mavandzi,7_carapo_tara,13_magumba,2_mavionho,5_dzipata","56_mavandzi,13_magumba,5_dzipata,2_mavionho,7_carapo_tara",9/26/2022 9:05:05 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.36398887,-23.98105968,no,yes
90,91,a10bd9a8-cfa4-4aa8-99e0-2a6cd8f59a7c,sim,mulher,madava,,sim,tarrafa,,tarrafa,sim,,homens_adultos,1,"28_nharongue,1_mihili,4_dzipata,56_mavandzi,13_magumba",,5,"28_nharongue,1_mihili,4_dzipata,56_mavandzi,13_magumba","4_dzipata,13_magumba,1_mihili,56_mavandzi,28_nharongue",9/26/2022 9:05:07 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.36245398,-23.97852945,no,yes
91,92,1a3cc725-dd1a-4692-b52d-f578f69e819d,sim,mulher,madava,,sim,rec,,rec,nao,,,0,56_mavandzi,,1,56_mavandzi,56_mavandzi,9/26/2022 9:05:08 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.36231902,-23.97773772,yes,no
92,93,b4b19f4f-200a-4981-82dc-8e48ae287371,sim,mulher,madava,,sim,tarrafa,,tarrafa,sim,,mulheres_adultos,1,"56_mavandzi,50_dzindrolo,52_gihologo",,3,"56_mavandzi,50_dzindrolo,52_gihologo","56_mavandzi,52_gihologo,50_dzindrolo",9/26/2022 9:05:09 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.36144127,-23.97743669,no,yes
93,94,4f6ba785-80bb-47f7-acae-bfef117985f9,sim,mulher,madava,,sim,tarrafa,,tarrafa,nao,,,0,"56_mavandzi,52_gihologo",,2,"56_mavandzi,52_gihologo","56_mavandzi,52_gihologo",9/26/2022 9:05:10 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.35604955,-23.97490789,no,yes
94,95,011c522a-cb63-4228-af84-1fb95e27063b,sim,mulher,madava,,sim,"tarrafa,rec",,"tarrafa,rec",nao,,,0,"56_mavandzi,50_dzindrolo,52_gihologo,54_honho,55_gudua,53_masaba,68_nhanguedwa",,7,"56_mavandzi,50_dzindrolo,52_gihologo,54_honho,55_gudua,53_masaba,68_nhanguedwa","56_mavandzi,50_dzindrolo,52_gihologo,54_honho,55_gudua,53_masaba,68_nhanguedwa",9/26/2022 9:05:12 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,"depois de veda, usa muito manza ",madava,35.35604552,-23.97491666,yes,no
95,96,b0b63de3-95a9-4eee-9dc7-cee8827b90de,sim,mulher,madava,,sim,"tarrafa,rec",,"tarrafa,rec",sim,,"meninos,meninas",2,"68_nhanguedwa,56_mavandzi,50_dzindrolo,3_salani,2_mavionho,1_mihili,5_dzipata",,7,"68_nhanguedwa,56_mavandzi,50_dzindrolo,3_salani,2_mavionho,1_mihili,5_dzipata","68_nhanguedwa,56_mavandzi,50_dzindrolo,3_salani,2_mavionho,1_mihili,5_dzipata",9/26/2022 9:05:13 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,gueva bem bem,madava,35.35518897,-23.97397635,yes,no
96,97,4152b53f-21e5-4a66-8606-6e7025e27ffc,sim,homen,madava,,sim,rede_emalhar,,rede_emalhar,nao,,,0,"1_mihili,7_carapo_tara,8_tendre,21_mbabe,56_mavandzi,53_masaba,28_nharongue,54_honho,55_gudua",,9,"1_mihili,7_carapo_tara,8_tendre,21_mbabe,56_mavandzi,53_masaba,28_nharongue,54_honho,55_gudua","56_mavandzi,53_masaba,7_carapo_tara,28_nharongue,1_mihili,55_gudua,54_honho,21_mbabe,8_tendre",9/26/2022 9:05:14 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.35522941,-23.97400267,no,yes
97,98,42bb4a04-18aa-4e4a-b0f0-791ac930f331,sim,homen,madava,,sim,rede_arrasto,,rede_arrasto,sim,,homens_adultos,1,"7_carapo_tara,1_mihili,54_honho,55_gudua,50_dzindrolo,28_nharongue,53_masaba,56_mavandzi,3_salani",,9,"7_carapo_tara,1_mihili,54_honho,55_gudua,50_dzindrolo,28_nharongue,53_masaba,56_mavandzi,3_salani","55_gudua,56_mavandzi,28_nharongue,1_mihili,50_dzindrolo,53_masaba,7_carapo_tara,54_honho,3_salani",9/26/2022 9:05:15 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.35521617,-23.97399911,no,yes
98,99,36e85345-8cdb-4828-8942-09aaac90f730,sim,homen,naduga,,sim,rede_emalhar,,rede_emalhar,sim,,homens_adultos,1,"2_mavionho,1_mihili,5_dzipata,56_mavandzi",,4,"2_mavionho,1_mihili,5_dzipata,56_mavandzi","56_mavandzi,2_mavionho,1_mihili,5_dzipata",9/26/2022 9:05:17 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.35523322,-23.97399783,no,yes
99,100,d94da0d6-1f02-4cbe-9394-96e7003fc675,sim,homen,madava,,sim,rede_emalhar,,rede_emalhar,nao,,,0,"5_dzipata,2_mavionho,13_magumba,50_dzindrolo,56_mavandzi,55_gudua,54_honho",,7,"5_dzipata,2_mavionho,13_magumba,50_dzindrolo,56_mavandzi,55_gudua,54_honho","56_mavandzi,2_mavionho,5_dzipata,50_dzindrolo,13_magumba,55_gudua,54_honho",9/26/2022 9:05:18 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,madava,35.35524078,-23.97398666,no,yes
